cidade,equipamento,existentes,emUsoSUS,emUso,existentesSUS
310340,Endoscopio Digestivo,2,1,2,1
310340,Equipamentos para Optometria,2,2,2,2
310340,Laparoscopio/Vídeo,1,1,1,1
310340,Aparelho de Diatermia por Ultrassom/Ondas Curtas,6,4,6,4
310340,Aparelho de Eletroestimulacao,7,4,7,4
310340,Forno de Bier,3,2,3,2
310350,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,2,1,2,1
310350,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,1,1,1,1
310350,AUDIOMETRO DE UM CANAL,1,1,1,1
310350,IMITANCIOMETRO,3,1,3,1
310350,CABINE ACUSTICA,2,1,2,1
310350,Mamografo com Comando Simples,3,1,3,1
310350,Raio X ate 100 mA,7,1,7,1
310350,Raio X de 100 a 500 mA,4,4,4,4
310350,Raio X mais de 500mA,2,1,2,1
310350,Raio X Dentario,25,5,25,5
310350,Ultrassom Doppler Colorido,13,1,13,1
310350,Ultrassom Ecografo,5,1,5,1
310350,Ultrassom Convencional,14,2,14,2
310350,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
310350,Equipo Odontologico,55,30,55,30
310350,Compressor Odontologico,24,10,24,10
310350,Fotopolimerizador,27,10,27,10
310350,Caneta de Alta Rotacao,33,12,33,12
310350,Caneta de Baixa Rotacao,27,11,27,11
310350,Amalgamador,17,8,17,8
310350,Aparelho de Profilaxia c/ Jato de Bicarbonato,14,1,14,1
310350,Bomba de Infusao,72,35,51,56
310350,Berço Aquecido,11,8,10,9
310350,Desfibrilador,20,11,20,11
310350,Equipamento de Fototerapia,13,7,13,7
310350,Incubadora,11,9,10,10
310350,Marcapasso Temporario,2,2,2,2
310350,Monitor de ECG,49,30,43,36
310350,Monitor de Pressao Invasivo,9,7,9,7
310350,Monitor de Pressao Nao-Invasivo,35,25,32,27
310350,Reanimador Pulmonar/AMBU,87,54,77,54
310350,Respirador/Ventilador,24,19,21,22
310350,Eletrocardiografo,36,24,35,25
310350,Endoscopio das Vias Respiratorias,5,2,5,2
310350,Endoscopio das Vias Urinarias,3,1,3,1
310350,Microscopio Cirurgico,4,1,4,1
310350,Aparelho de Diatermia por Ultrassom/Ondas Curtas,55,16,52,17
310350,Aparelho de Eletroestimulacao,78,31,78,31
310350,Equipamentos de Aferese,3,2,3,2
310350,Equipamento para Hemodialise,19,16,16,19
310350,Forno de Bier,8,4,8,4
310360,Raio X Dentario,1,1,1,1
310360,Grupo Gerador,1,1,1,1
310360,Equipo Odontologico,2,2,2,2
310360,Compressor Odontologico,2,2,2,2
310360,Fotopolimerizador,2,2,2,2
310360,Caneta de Alta Rotacao,2,2,2,2
310360,Caneta de Baixa Rotacao,2,2,2,2
310360,Amalgamador,1,1,1,1
310360,Desfibrilador,1,1,1,1
310360,Reanimador Pulmonar/AMBU,2,2,2,2
310360,Eletrocardiografo,3,3,3,3
310360,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
310360,Aparelho de Eletroestimulacao,1,1,1,1
310360,Forno de Bier,1,1,1,1
310370,Raio X Dentario,2,1,2,1
310370,Equipo Odontologico,5,4,5,4
310370,Compressor Odontologico,5,5,5,5
310370,Fotopolimerizador,3,3,3,3
310370,Caneta de Alta Rotacao,5,5,5,5
310370,Caneta de Baixa Rotacao,3,3,3,3
310370,Amalgamador,4,4,4,4
310370,Desfibrilador,1,1,1,1
310370,Reanimador Pulmonar/AMBU,4,4,4,4
310370,Eletrocardiografo,1,1,1,1
310375,Raio X ate 100 mA,1,1,1,1
310375,Raio X mais de 500mA,1,1,1,1
310375,Raio X Dentario,2,2,2,2
310375,Ultrassom Ecografo,1,1,1,1
310375,Ultrassom Convencional,1,1,1,1
310375,Equipo Odontologico,5,5,5,5
310375,Compressor Odontologico,3,3,3,3
310375,Fotopolimerizador,4,4,4,4
310375,Caneta de Alta Rotacao,5,5,5,5
310375,Caneta de Baixa Rotacao,5,5,5,5
310375,Amalgamador,4,4,4,4
310375,Berço Aquecido,2,2,2,2
310375,Desfibrilador,1,1,1,1
310375,Equipamento de Fototerapia,2,2,2,2
310375,Incubadora,1,1,1,1
310375,Monitor de ECG,1,1,1,1
310375,Monitor de Pressao Nao-Invasivo,1,1,1,1
310375,Reanimador Pulmonar/AMBU,3,3,3,3
310375,Respirador/Ventilador,1,1,1,1
310375,Eletrocardiografo,3,3,3,3
310375,Endoscopio Digestivo,1,1,1,1
310375,Microscopio Cirurgico,1,1,1,1
310375,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,3,3,3
310375,Aparelho de Eletroestimulacao,4,4,4,4
310380,Raio X de 100 a 500 mA,1,1,1,1
310380,Equipo Odontologico,3,3,3,3
310380,Compressor Odontologico,2,2,2,2
310380,Desfibrilador,1,1,1,1
310380,Monitor de ECG,1,1,1,1
310380,Eletrocardiografo,3,3,3,3
310380,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
310380,Aparelho de Eletroestimulacao,3,3,3,3
310390,Raio X ate 100 mA,1,1,1,1
310390,Ultrassom Convencional,1,1,1,1
310390,Equipo Odontologico,3,3,3,3
310390,Eletrocardiografo,1,0,0,1
310390,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,3,3,3
310390,Forno de Bier,1,1,1,1
310400,AUDIOMETRO DE UM CANAL,2,1,1,1
310400,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
310400,IMITANCIOMETRO MULTIFREQUENCIAL,1,1,1,1
310400,Mamografo com Comando Simples,4,1,4,1
310400,Raio X ate 100 mA,10,8,10,8
310400,Raio X de 100 a 500 mA,6,5,6,5
310400,Raio X mais de 500mA,3,2,3,2
310400,Raio X Dentario,10,3,9,3
310400,Raio X com Fluoroscopia,2,1,2,1
310400,Tomógrafo Computadorizado,3,1,3,1
310400,Ultrassom Doppler Colorido,6,3,6,3
310400,Ultrassom Ecografo,1,1,1,1
310400,Ultrassom Convencional,7,5,6,6
310400,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,1,2,1
310400,Controle Ambiental/Ar-condicionado Central,20,11,20,11
310400,Grupo Gerador,10,10,10,10
310400,Usina de Oxigenio,3,2,3,2
310400,Equipo Odontologico,52,30,49,30
310400,Compressor Odontologico,23,11,21,11
310400,Fotopolimerizador,32,10,28,10
310400,Caneta de Alta Rotacao,37,10,30,10
310400,Caneta de Baixa Rotacao,35,10,30,10
310400,Amalgamador,26,11,22,11
310400,Aparelho de Profilaxia c/ Jato de Bicarbonato,18,3,15,3
310400,Bomba de Infusao,53,49,51,51
310400,Berço Aquecido,9,9,9,9
310400,Desfibrilador,23,15,23,15
310400,Equipamento de Fototerapia,6,6,6,6
310400,Incubadora,6,6,6,6
310400,Marcapasso Temporario,4,3,4,3
310400,Monitor de ECG,52,44,48,48
310400,Monitor de Pressao Invasivo,7,5,7,5
310400,Monitor de Pressao Nao-Invasivo,32,30,32,30
310400,Reanimador Pulmonar/AMBU,66,58,66,58
310400,Respirador/Ventilador,27,19,24,21
310400,Eletrocardiografo,22,13,19,16
310400,Eletroencefalografo,5,4,5,4
310400,Endoscopio das Vias Respiratorias,1,1,1,1
310400,Endoscopio das Vias Urinarias,1,1,1,1
310400,Endoscopio Digestivo,1,1,1,1
310400,Equipamentos para Optometria,8,1,6,2
310400,Laparoscopio/Vídeo,2,2,2,2
310400,Microscopio Cirurgico,4,2,4,2
310400,Aparelho de Diatermia por Ultrassom/Ondas Curtas,14,9,14,9
310400,Aparelho de Eletroestimulacao,25,14,24,15
310400,Equipamento para Hemodialise,25,22,22,25
310400,Forno de Bier,7,5,7,5
310410,Raio X de 100 a 500 mA,1,1,1,1
310410,Raio X Dentario,1,1,1,1
310410,Ultrassom Convencional,1,1,1,1
310410,Equipo Odontologico,6,5,6,5
310410,Compressor Odontologico,5,3,5,3
310410,Fotopolimerizador,6,3,6,3
310410,Caneta de Alta Rotacao,7,3,7,3
310410,Caneta de Baixa Rotacao,6,3,6,3
310410,Amalgamador,5,3,5,3
310410,Desfibrilador,1,1,1,1
310410,Monitor de ECG,2,1,1,2
310410,Reanimador Pulmonar/AMBU,3,3,3,3
310410,Respirador/Ventilador,1,1,1,1
310410,Eletrocardiografo,3,1,2,2
310410,Forno de Bier,1,1,1,1
310420,Mamografo com Comando Simples,1,1,1,1
310420,Raio X de 100 a 500 mA,3,3,3,3
310420,Raio X Dentario,2,2,2,2
310420,Ultrassom Doppler Colorido,5,2,5,2
310420,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
310420,Controle Ambiental/Ar-condicionado Central,3,3,3,3
310420,Usina de Oxigenio,1,1,1,1
310420,Equipo Odontologico,14,11,14,11
310420,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,1,4,1
310420,Bomba de Infusao,1,1,1,1
310420,Berço Aquecido,2,2,2,2
310420,Desfibrilador,5,5,5,5
310420,Equipamento de Fototerapia,4,2,2,4
310420,Incubadora,2,2,2,2
310420,Monitor de ECG,3,3,3,3
310420,Monitor de Pressao Nao-Invasivo,1,1,1,1
310420,Reanimador Pulmonar/AMBU,19,19,19,19
310420,Respirador/Ventilador,3,3,3,3
310420,Eletrocardiografo,5,4,4,5
310420,Eletroencefalografo,1,1,1,1
310420,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,3,4,3
310420,Aparelho de Eletroestimulacao,4,2,4,2
310420,Bomba de Infusao de Hemoderivados,1,1,1,1
310420,Forno de Bier,1,0,0,1
310430,Raio X de 100 a 500 mA,1,1,1,1
310430,Raio X Dentario,1,1,1,1
310430,Ultrassom Convencional,2,1,2,1
310430,Equipo Odontologico,3,3,3,3
310430,Berço Aquecido,1,1,1,1
310430,Equipamento de Fototerapia,1,1,1,1
310430,Incubadora,1,1,1,1
310430,Reanimador Pulmonar/AMBU,4,4,4,4
310430,Respirador/Ventilador,1,1,1,1
310430,Eletrocardiografo,1,1,1,1
310430,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
310430,Aparelho de Eletroestimulacao,4,4,4,4
310430,Forno de Bier,2,2,2,2
310440,Equipo Odontologico,3,2,2,3
310440,Compressor Odontologico,3,2,2,3
310440,Fotopolimerizador,2,2,2,2
310440,Caneta de Alta Rotacao,4,2,2,4
310440,Caneta de Baixa Rotacao,1,1,1,1
310440,Amalgamador,3,2,2,3
310440,Desfibrilador,1,1,1,1
310440,Monitor de ECG,1,1,1,1
310440,Reanimador Pulmonar/AMBU,1,1,1,1
310440,Eletrocardiografo,2,2,2,2
310440,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
310440,Aparelho de Eletroestimulacao,1,1,1,1
310440,Forno de Bier,1,1,1,1
310445,Ultrassom Doppler Colorido,1,1,1,1
310445,Ultrassom Ecografo,1,1,1,1
310445,Ultrassom Convencional,1,1,1,1
310445,Equipo Odontologico,1,1,1,1
310445,Monitor de Pressao Nao-Invasivo,1,1,1,1
310445,Reanimador Pulmonar/AMBU,2,0,0,2
310445,Eletrocardiografo,1,1,1,1
310450,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
310450,CABINE ACUSTICA,1,1,1,1
310450,SISTEMA DE CAMPO LIVRE,1,1,1,1
310450,Raio X ate 100 mA,2,2,2,2
310450,Raio X de 100 a 500 mA,1,1,1,1
310450,Ultrassom Doppler Colorido,1,1,1,1
310450,Ultrassom Convencional,1,1,1,1
310450,Equipo Odontologico,5,5,5,5
310450,Compressor Odontologico,5,5,5,5
310450,Fotopolimerizador,5,5,5,5
310450,Caneta de Alta Rotacao,5,5,5,5
310450,Caneta de Baixa Rotacao,5,5,5,5
310450,Amalgamador,5,5,5,5
310450,Desfibrilador,1,1,1,1
310450,Incubadora,3,2,2,3
310450,Monitor de ECG,2,2,2,2
310450,Monitor de Pressao Nao-Invasivo,2,2,2,2
310450,Reanimador Pulmonar/AMBU,5,5,5,5
310450,Eletrocardiografo,1,1,1,1
310450,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
310450,Aparelho de Eletroestimulacao,4,4,4,4
310450,Forno de Bier,1,1,1,1
310460,Ultrassom Ecografo,1,1,1,1
310460,Ultrassom Convencional,1,1,1,1
310460,Controle Ambiental/Ar-condicionado Central,7,3,7,3
310460,Equipo Odontologico,18,9,18,9
310460,Compressor Odontologico,11,2,10,2
310460,Fotopolimerizador,15,3,11,3
310460,Caneta de Alta Rotacao,28,3,15,3
310460,Caneta de Baixa Rotacao,14,3,10,3
310460,Amalgamador,7,3,7,3
310460,Aparelho de Profilaxia c/ Jato de Bicarbonato,12,3,12,3
310460,Desfibrilador,2,2,2,2
310460,Reanimador Pulmonar/AMBU,8,8,8,8
310460,Eletrocardiografo,1,1,1,1
310460,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,1,2,1
310460,Aparelho de Eletroestimulacao,3,1,3,1
310460,Forno de Bier,1,0,0,1
310470,Raio X de 100 a 500 mA,1,1,1,1
310470,Ultrassom Ecografo,2,2,2,2
310470,Equipo Odontologico,6,5,6,5
310470,Desfibrilador,1,1,1,1
310470,Monitor de Pressao Nao-Invasivo,5,5,5,5
310470,Reanimador Pulmonar/AMBU,5,5,5,5
310470,Eletrocardiografo,1,1,1,1
310470,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,1,1,2
310470,Aparelho de Eletroestimulacao,1,1,1,1
310470,Forno de Bier,1,1,1,1
310480,Raio X Dentario,1,0,0,1
310480,Equipo Odontologico,1,1,1,1
310480,Eletrocardiografo,2,2,2,2
310490,Raio X ate 100 mA,2,2,2,2
310490,Raio X de 100 a 500 mA,1,1,1,1
310490,Raio X Dentario,7,2,7,2
310490,Tomógrafo Computadorizado,1,1,1,1
310490,Ultrassom Doppler Colorido,2,1,2,1
310490,Ultrassom Convencional,3,2,3,2
310490,Grupo Gerador,2,2,2,2
310490,Equipo Odontologico,12,7,12,7
310490,Compressor Odontologico,5,2,5,2
310490,Fotopolimerizador,5,2,5,2
310490,Caneta de Alta Rotacao,5,2,5,2
310490,Caneta de Baixa Rotacao,5,2,5,2
310490,Amalgamador,5,2,5,2
310490,Bomba de Infusao,18,18,18,18
310490,Berço Aquecido,1,1,1,1
310490,Desfibrilador,5,5,5,5
310490,Equipamento de Fototerapia,3,3,3,3
310490,Incubadora,6,6,6,6
310490,Marcapasso Temporario,2,2,2,2
310490,Monitor de ECG,12,10,12,10
310490,Reanimador Pulmonar/AMBU,20,20,20,20
310490,Respirador/Ventilador,5,5,5,5
310490,Eletrocardiografo,12,9,12,9
310490,Eletroencefalografo,1,1,1,1
310490,Endoscopio das Vias Respiratorias,1,1,1,1
310490,Endoscopio das Vias Urinarias,1,1,1,1
310490,Endoscopio Digestivo,1,1,1,1
310490,Laparoscopio/Vídeo,1,1,1,1
310490,Microscopio Cirurgico,1,1,1,1
310490,Aparelho de Eletroestimulacao,14,1,14,1
310490,Equipamento para Hemodialise,1,1,1,1
310490,Forno de Bier,5,2,5,2
310500,Ultrassom Ecografo,2,0,0,2
310500,Equipo Odontologico,3,3,3,3
310500,Compressor Odontologico,1,1,1,1
310500,Fotopolimerizador,1,1,1,1
310500,Caneta de Alta Rotacao,2,2,2,2
310500,Caneta de Baixa Rotacao,1,1,1,1
310500,Amalgamador,1,1,1,1
310500,Monitor de Pressao Nao-Invasivo,1,0,0,1
310500,Reanimador Pulmonar/AMBU,3,3,3,3
310500,Eletrocardiografo,2,2,2,2
310500,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
310500,Forno de Bier,1,1,1,1
310510,Raio X ate 100 mA,3,2,3,2
310510,Raio X de 100 a 500 mA,3,3,3,3
310510,Raio X Dentario,4,0,3,1
310510,Ultrassom Ecografo,2,2,2,2
310510,Controle Ambiental/Ar-condicionado Central,2,1,2,1
310510,Grupo Gerador,1,1,1,1
310510,Usina de Oxigenio,1,1,1,1
310510,Equipo Odontologico,18,12,18,12
310510,Compressor Odontologico,16,10,16,10
310510,Fotopolimerizador,23,12,19,12
310510,Caneta de Alta Rotacao,27,11,20,12
310510,Caneta de Baixa Rotacao,24,13,20,14
310510,Amalgamador,13,9,12,10
310510,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,1,4,1
310510,Bomba de Infusao,3,3,3,3
310510,Berço Aquecido,2,2,2,2
310510,Desfibrilador,9,8,9,8
310510,Equipamento de Fototerapia,1,1,1,1
310510,Incubadora,2,2,2,2
310510,Monitor de ECG,7,5,7,5
310510,Monitor de Pressao Nao-Invasivo,6,3,6,3
310510,Reanimador Pulmonar/AMBU,15,14,15,14
310510,Respirador/Ventilador,4,3,3,4
310510,Eletrocardiografo,11,8,11,8
310510,Eletroencefalografo,3,0,2,1
310510,Endoscopio Digestivo,2,1,1,2
310510,Equipamentos para Optometria,2,1,2,1
310510,Microscopio Cirurgico,1,0,0,1
310510,Aparelho de Diatermia por Ultrassom/Ondas Curtas,20,17,19,18
310510,Aparelho de Eletroestimulacao,10,8,10,8
310510,Forno de Bier,5,5,5,5
310520,Raio X Dentario,2,1,2,1
310520,Equipo Odontologico,3,2,3,2
310520,Compressor Odontologico,2,1,2,1
310520,Fotopolimerizador,2,1,2,1
310520,Caneta de Alta Rotacao,2,1,2,1
310520,Caneta de Baixa Rotacao,2,1,2,1
310520,Amalgamador,2,1,2,1
310520,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,1,2,1
310520,Monitor de ECG,1,1,1,1
310520,Reanimador Pulmonar/AMBU,1,1,1,1
310520,Eletrocardiografo,2,2,2,2
310520,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
310520,Aparelho de Eletroestimulacao,1,1,1,1
310530,Raio X mais de 500mA,1,1,1,1
310530,Equipo Odontologico,1,1,1,1
310530,Desfibrilador,1,1,1,1
310530,Reanimador Pulmonar/AMBU,2,1,1,2
310530,Eletrocardiografo,1,1,1,1
310530,Microscopio Cirurgico,2,2,2,2
310540,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,1,1,1
310540,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,1,1,1,1
310540,AUDIOMETRO DE DOIS CANAIS,2,1,1,2
310540,Mamografo com Comando Simples,1,1,1,1
310540,Raio X de 100 a 500 mA,1,1,1,1
310540,Raio X mais de 500mA,1,1,1,1
310540,Tomógrafo Computadorizado,1,1,1,1
310540,Ultrassom Doppler Colorido,4,1,4,1
310540,Ultrassom Ecografo,2,1,2,1
310540,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
310540,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
310540,Equipo Odontologico,21,9,19,9
310540,Bomba de Infusao,4,4,4,4
310540,Berço Aquecido,4,4,4,4
310540,Desfibrilador,4,3,4,3
310540,Equipamento de Fototerapia,1,1,1,1
310540,Incubadora,2,2,2,2
310540,Monitor de Pressao Nao-Invasivo,19,18,19,18
310540,Reanimador Pulmonar/AMBU,3,2,3,2
310540,Respirador/Ventilador,3,3,3,3
310540,Eletrocardiografo,3,1,3,1
310540,Microscopio Cirurgico,1,1,1,1
310550,Equipo Odontologico,4,4,4,4
310550,Reanimador Pulmonar/AMBU,4,3,3,4
310550,Eletrocardiografo,3,1,1,3
310560,AUDIOMETRO DE DOIS CANAIS,10,3,9,4
310560,IMITANCIOMETRO,6,2,6,2
310560,IMITANCIOMETRO MULTIFREQUENCIAL,3,1,3,1
310560,CABINE ACUSTICA,7,2,6,3
310560,SISTEMA DE CAMPO LIVRE,3,0,2,1
310560,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),2,0,1,1
310560,Gama Camara,1,1,1,1
310560,Mamografo com Comando Simples,4,1,4,1
310560,Mamografo com Estereotaxia,2,2,2,2
310560,Raio X ate 100 mA,9,6,9,6
310560,Raio X de 100 a 500 mA,12,9,12,9
310560,Raio X mais de 500mA,6,4,6,4
310560,Raio X Dentario,104,1,100,3
310560,Raio X com Fluoroscopia,3,2,3,2
310560,Raio X para Densitometria Ossea,1,1,1,1
310560,Raio X para Hemodinamica,1,1,1,1
310560,Tomógrafo Computadorizado,8,3,8,3
310560,Ressonancia Magnetica,3,1,3,1
310560,Ultrassom Doppler Colorido,14,4,14,4
310560,Ultrassom Ecografo,8,3,8,3
310560,Ultrassom Convencional,12,5,12,5
310560,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,3,3,3,3
310560,Controle Ambiental/Ar-condicionado Central,18,15,18,15
310560,Grupo Gerador,6,5,6,5
310560,Usina de Oxigenio,1,1,1,1
310560,Equipo Odontologico,193,32,190,32
310560,Compressor Odontologico,50,15,47,16
310560,Fotopolimerizador,58,19,55,19
310560,Caneta de Alta Rotacao,65,21,58,21
310560,Caneta de Baixa Rotacao,58,13,50,14
310560,Amalgamador,55,21,52,21
310560,Aparelho de Profilaxia c/ Jato de Bicarbonato,46,9,43,9
310560,Bomba de Infusao,187,176,186,176
310560,Berço Aquecido,18,18,18,18
310560,Bilirrubinometro,1,1,1,1
310560,Desfibrilador,40,31,37,34
310560,Equipamento de Fototerapia,25,23,25,23
310560,Incubadora,23,21,22,21
310560,Marcapasso Temporario,9,9,9,9
310560,Monitor de ECG,58,49,54,53
310560,Monitor de Pressao Invasivo,19,19,19,19
310560,Monitor de Pressao Nao-Invasivo,31,31,31,31
310560,Reanimador Pulmonar/AMBU,174,164,174,164
310560,Respirador/Ventilador,89,82,86,84
310560,Eletrocardiografo,48,15,46,16
310560,Eletroencefalografo,9,3,7,4
310560,Endoscopio Digestivo,36,24,30,30
310560,Equipamentos para Optometria,12,2,9,4
310560,Laparoscopio/Vídeo,4,3,3,3
310560,Microscopio Cirurgico,9,5,9,5
310560,COLUNA OFTALMOLOGICA,1,1,1,1
310560,REFRATOR,1,1,1,1
310560,LENSOMETRO,1,1,1,1
310560,RETINOSCOPIO,1,1,1,1
310560,OFTALMOSCOPIO,3,2,2,3
310560,TONOMETRO DE APLANACAO,1,1,1,1
310560,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,1
310560,Aparelho de Diatermia por Ultrassom/Ondas Curtas,64,22,63,22
310560,Aparelho de Eletroestimulacao,107,45,106,46
310560,Equipamento para Hemodialise,45,45,45,45
310560,Forno de Bier,14,4,10,7
310570,Raio X ate 100 mA,1,0,0,1
310570,Equipo Odontologico,4,4,4,4
310570,Compressor Odontologico,4,4,4,4
310570,Fotopolimerizador,4,4,4,4
310570,Caneta de Alta Rotacao,4,4,4,4
310570,Caneta de Baixa Rotacao,4,4,4,4
310570,Amalgamador,4,4,4,4
310570,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
310570,Desfibrilador,1,1,1,1
310570,Eletrocardiografo,2,2,2,2
310590,Mamografo com Comando Simples,1,1,1,1
310590,Raio X ate 100 mA,1,1,1,1
310590,Raio X de 100 a 500 mA,1,1,1,1
310590,Raio X Dentario,8,3,8,3
310590,Ultrassom Doppler Colorido,2,1,2,1
310590,Ultrassom Ecografo,1,1,1,1
310590,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
310590,Grupo Gerador,1,1,1,1
310590,Equipo Odontologico,17,5,17,5
310590,Compressor Odontologico,2,2,2,2
310590,Fotopolimerizador,2,1,1,2
310590,Caneta de Alta Rotacao,2,2,2,2
310590,Caneta de Baixa Rotacao,2,2,2,2
310590,Amalgamador,2,2,2,2
310590,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
310590,Bomba de Infusao,2,2,2,2
310590,Berço Aquecido,4,4,4,4
310590,Desfibrilador,3,3,3,3
310590,Equipamento de Fototerapia,5,5,5,5
310590,Incubadora,4,4,4,4
310590,Monitor de ECG,2,1,1,2
310590,Monitor de Pressao Invasivo,1,1,1,1
310590,Monitor de Pressao Nao-Invasivo,11,9,9,11
310590,Reanimador Pulmonar/AMBU,9,7,7,9
310590,Respirador/Ventilador,2,2,2,2
310590,Eletrocardiografo,4,4,4,4
310590,Eletroencefalografo,1,1,1,1
310590,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,0,0,1
310600,Equipo Odontologico,5,3,4,3
310600,Monitor de Pressao Nao-Invasivo,10,8,8,10
310600,Reanimador Pulmonar/AMBU,1,1,1,1
310610,Raio X Dentario,1,1,1,1
310610,Equipo Odontologico,1,1,1,1
310610,Compressor Odontologico,1,1,1,1
310610,Fotopolimerizador,1,1,1,1
310610,Caneta de Alta Rotacao,1,1,1,1
310610,Caneta de Baixa Rotacao,1,1,1,1
310610,Amalgamador,1,1,1,1
310610,Eletrocardiografo,1,1,1,1
310620,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,11,10,11,10
310620,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,11,9,10,10
310620,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,4,3,4,3
310620,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",6,5,6,5
310620,AUDIOMETRO DE UM CANAL,111,18,108,20
310620,AUDIOMETRO DE DOIS CANAIS,12,6,8,9
310620,IMITANCIOMETRO,6,5,6,5
310620,IMITANCIOMETRO MULTIFREQUENCIAL,5,5,5,5
310620,CABINE ACUSTICA,13,11,13,11
310620,SISTEMA DE CAMPO LIVRE,8,8,8,8
310620,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),3,3,3,3
310620,GANHO DE INSERCAO,3,2,2,3
310620,HI-PRO,9,9,9,9
310620,Gama Camara,26,13,25,13
310620,Mamografo com Comando Simples,106,31,103,32
310620,Mamografo com Estereotaxia,16,3,15,4
310620,Raio X ate 100 mA,92,48,90,49
310620,Raio X de 100 a 500 mA,208,94,202,99
310620,Raio X mais de 500mA,91,37,84,42
310620,Raio X Dentario,809,45,793,46
310620,Raio X com Fluoroscopia,50,28,45,30
310620,Raio X para Densitometria Ossea,25,5,25,5
310620,Raio X para Hemodinamica,21,10,21,10
310620,Tomógrafo Computadorizado,73,28,72,29
310620,Ressonancia Magnetica,54,17,53,17
310620,Ultrassom Doppler Colorido,312,70,309,71
310620,Ultrassom Ecografo,123,54,123,54
310620,Ultrassom Convencional,175,25,170,25
310620,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,36,33,36,33
310620,MAMOGRAFO COMPUTADORIZADO,8,4,8,4
310620,Controle Ambiental/Ar-condicionado Central,419,151,399,156
310620,Grupo Gerador,95,44,92,45
310620,Usina de Oxigenio,43,11,43,11
310620,Equipo Odontologico,3418,853,3351,876
310620,Compressor Odontologico,820,49,805,51
310620,Fotopolimerizador,1120,63,1095,69
310620,Caneta de Alta Rotacao,2025,172,1969,183
310620,Caneta de Baixa Rotacao,1674,157,1652,162
310620,Amalgamador,476,30,463,34
310620,Aparelho de Profilaxia c/ Jato de Bicarbonato,822,50,809,53
310620,Bomba/Balao Intra-Aortico,43,32,42,32
310620,Bomba de Infusao,5433,3469,5333,3471
310620,Berço Aquecido,283,202,271,213
310620,Bilirrubinometro,3,2,3,2
310620,Debitometro,35,15,34,16
310620,Desfibrilador,825,488,806,505
310620,Equipamento de Fototerapia,359,220,341,238
310620,Incubadora,348,194,318,224
310620,Marcapasso Temporario,142,98,138,101
310620,Monitor de ECG,1996,1291,1960,1316
310620,Monitor de Pressao Invasivo,1141,775,1120,786
310620,Monitor de Pressao Nao-Invasivo,1908,1354,1885,1368
310620,Reanimador Pulmonar/AMBU,2727,1763,2548,1902
310620,Respirador/Ventilador,1519,979,1472,1015
310620,Eletrocardiografo,1003,457,967,482
310620,Eletroencefalografo,90,24,87,27
310620,Endoscopio das Vias Respiratorias,69,33,64,38
310620,Endoscopio das Vias Urinarias,61,33,61,33
