cidade,equipamento,existentes,emUso,existentesSUS,emUsoSUS
210330,Amalgamador,20,20,20,20
210330,Aparelho de Profilaxia c/ Jato de Bicarbonato,20,20,20,20
210330,Bomba de Infusao,2,2,2,2
210330,Berço Aquecido,4,4,4,4
210330,Desfibrilador,6,6,6,6
210330,Equipamento de Fototerapia,4,4,4,4
210330,Incubadora,7,7,7,7
210330,Monitor de ECG,17,17,17,17
210330,Monitor de Pressao Nao-Invasivo,12,12,12,12
210330,Reanimador Pulmonar/AMBU,13,13,13,13
210330,Respirador/Ventilador,10,9,10,9
210330,Eletrocardiografo,4,4,4,4
210330,Eletroencefalografo,1,1,1,1
210330,Endoscopio Digestivo,2,2,2,2
210330,Equipamentos para Optometria,1,1,1,1
210330,Microscopio Cirurgico,2,2,2,2
210330,Aparelho de Diatermia por Ultrassom/Ondas Curtas,5,5,5,5
210330,Equipamento para Hemodialise,10,10,10,10
210330,Forno de Bier,1,1,1,1
210300,CABINE ACUSTICA,3,3,1,1
210300,Mamografo com Comando Simples,2,2,1,1
210300,Mamografo com Estereotaxia,1,1,1,1
210300,Raio X ate 100 mA,1,1,1,1
210300,Raio X de 100 a 500 mA,13,13,10,10
210300,Raio X mais de 500mA,2,2,2,2
210300,Raio X para Densitometria Ossea,1,1,1,1
210300,Raio X para Hemodinamica,2,2,2,2
210300,Tomógrafo Computadorizado,2,2,2,2
210300,Ressonancia Magnetica,1,1,1,1
210300,Ultrassom Doppler Colorido,8,8,3,3
210300,Ultrassom Ecografo,12,12,9,9
210300,Ultrassom Convencional,2,2,1,1
210300,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
210300,Controle Ambiental/Ar-condicionado Central,56,52,46,46
210300,Grupo Gerador,6,6,4,4
210300,Equipo Odontologico,58,58,42,42
210300,Compressor Odontologico,37,36,33,33
210300,Fotopolimerizador,37,37,33,33
210300,Caneta de Alta Rotacao,37,37,33,33
210300,Caneta de Baixa Rotacao,37,37,33,33
210300,Amalgamador,37,37,33,33
210300,Bomba de Infusao,32,32,32,32
210300,Berço Aquecido,2,2,1,1
210300,Bilirrubinometro,1,1,1,1
210300,Desfibrilador,13,13,10,10
210300,Equipamento de Fototerapia,8,8,7,7
210300,Incubadora,15,15,14,14
210300,Monitor de ECG,47,42,36,31
210300,Monitor de Pressao Invasivo,2,2,2,2
210300,Monitor de Pressao Nao-Invasivo,35,35,13,13
210300,Reanimador Pulmonar/AMBU,40,40,34,34
210300,Respirador/Ventilador,19,19,19,19
210300,Eletrocardiografo,15,13,8,6
210300,Endoscopio das Vias Urinarias,1,1,1,1
210300,Endoscopio Digestivo,7,7,4,4
210300,Equipamentos para Optometria,5,5,5,5
210300,Laparoscopio/Vídeo,5,5,4,4
210300,Microscopio Cirurgico,2,2,2,2
210300,CADEIRA OFTALMOLOGICA,3,3,3,3
210300,COLUNA OFTALMOLOGICA,3,3,3,3
210300,REFRATOR,3,3,3,3
210300,LENSOMETRO,2,2,2,2
210300,PROJETOR OU TABELA DE OPTOTIPOS,2,2,2,2
210300,RETINOSCOPIO,2,2,2,2
210300,OFTALMOSCOPIO,2,2,2,2
210300,CERATOMETRO,2,2,2,2
210300,TONOMETRO DE APLANACAO,2,2,2,2
210300,BIOMICROSCOPIO (LAMPADA DE FENDA),2,2,2,2
210300,CAMPIMETRO,2,2,2,2
210300,Aparelho de Diatermia por Ultrassom/Ondas Curtas,12,12,8,8
210300,Aparelho de Eletroestimulacao,27,27,7,7
210300,Bomba de Infusao de Hemoderivados,1,1,1,1
210300,Equipamento para Hemodialise,65,65,65,65
210300,Forno de Bier,14,13,9,9
210340,Mamografo com Comando Simples,2,2,2,2
210340,Raio X ate 100 mA,1,1,1,1
210340,Raio X de 100 a 500 mA,3,3,3,3
210340,Raio X Dentario,6,6,2,2
210340,Tomógrafo Computadorizado,1,1,1,1
210340,Ultrassom Doppler Colorido,3,3,1,1
210340,Ultrassom Ecografo,1,1,1,1
210340,Ultrassom Convencional,1,1,1,1
210340,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
210340,Grupo Gerador,1,1,1,1
210340,Equipo Odontologico,19,19,14,14
210340,Compressor Odontologico,11,11,9,9
210340,Fotopolimerizador,10,10,6,6
210340,Caneta de Alta Rotacao,16,15,11,11
210340,Caneta de Baixa Rotacao,16,15,11,11
210340,Amalgamador,10,10,8,8
210340,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,1,1
210340,Berço Aquecido,1,1,1,1
210340,Desfibrilador,2,2,2,2
210340,Equipamento de Fototerapia,3,3,3,3
210340,Incubadora,1,1,1,1
210340,Monitor de ECG,3,3,3,3
210340,Reanimador Pulmonar/AMBU,6,6,6,6
210340,Respirador/Ventilador,6,6,6,6
210340,Eletrocardiografo,5,5,3,3
210340,Eletroencefalografo,1,1,1,1
210340,Endoscopio Digestivo,3,3,3,3
210340,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
210340,Aparelho de Eletroestimulacao,12,12,12,12
210340,Forno de Bier,2,1,2,1
210290,Raio X de 100 a 500 mA,1,1,1,1
210290,Raio X Dentario,5,5,5,5
210290,Ultrassom Doppler Colorido,1,1,1,1
210290,Ultrassom Ecografo,1,1,1,1
210290,Ultrassom Convencional,3,3,3,3
210290,Controle Ambiental/Ar-condicionado Central,11,11,11,11
210290,Grupo Gerador,1,1,1,1
210290,Equipo Odontologico,5,5,5,5
210290,Compressor Odontologico,2,2,2,2
210290,Caneta de Alta Rotacao,3,3,3,3
210290,Caneta de Baixa Rotacao,3,3,3,3
210290,Amalgamador,1,1,1,1
210290,Bomba de Infusao,2,2,2,2
210290,Berço Aquecido,2,2,2,2
210290,Desfibrilador,2,2,2,2
210290,Incubadora,2,2,2,2
210290,Monitor de Pressao Nao-Invasivo,2,2,2,2
210290,Reanimador Pulmonar/AMBU,3,3,3,3
210290,Eletrocardiografo,2,2,2,2
210290,Endoscopio Digestivo,1,1,1,1
210290,Laparoscopio/Vídeo,2,2,2,2
210320,Mamografo com Comando Simples,1,1,1,1
210320,Raio X de 100 a 500 mA,3,3,2,2
210320,Raio X Dentario,12,12,8,8
210320,Ultrassom Doppler Colorido,1,1,1,1
210320,Ultrassom Ecografo,3,3,2,2
210320,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
210320,Equipo Odontologico,23,23,15,15
210320,Compressor Odontologico,22,22,15,15
210320,Fotopolimerizador,23,22,16,16
210320,Caneta de Alta Rotacao,24,22,15,15
210320,Caneta de Baixa Rotacao,24,22,15,15
210320,Amalgamador,18,18,12,12
210320,Aparelho de Profilaxia c/ Jato de Bicarbonato,7,7,1,1
210320,Bomba de Infusao,3,3,3,3
210320,Berço Aquecido,4,4,4,4
210320,Desfibrilador,5,5,5,5
210320,Equipamento de Fototerapia,3,3,3,3
210320,Monitor de ECG,6,6,5,5
210320,Reanimador Pulmonar/AMBU,8,8,6,6
210320,Respirador/Ventilador,4,4,4,4
210320,Eletrocardiografo,5,5,3,3
210320,Endoscopio das Vias Respiratorias,1,1,1,1
210320,Aparelho de Diatermia por Ultrassom/Ondas Curtas,6,6,3,3
210320,Aparelho de Eletroestimulacao,13,13,7,7
210350,Mamografo com Estereotaxia,1,1,1,1
210350,Raio X ate 100 mA,1,1,1,1
210350,Raio X de 100 a 500 mA,1,1,1,1
210350,Raio X Dentario,2,2,2,2
210350,Raio X para Densitometria Ossea,1,1,1,1
210350,Tomógrafo Computadorizado,1,1,1,1
210350,Ultrassom Ecografo,4,4,4,4
210350,Ultrassom Convencional,2,2,2,2
210350,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
210350,Controle Ambiental/Ar-condicionado Central,8,8,8,8
210350,Grupo Gerador,1,1,1,1
210350,Equipo Odontologico,15,15,15,15
210350,Compressor Odontologico,6,6,6,6
210350,Fotopolimerizador,4,4,4,4
210350,Caneta de Alta Rotacao,6,6,6,6
210350,Caneta de Baixa Rotacao,6,6,6,6
210350,Amalgamador,5,5,5,5
210350,Desfibrilador,1,1,1,1
210350,Equipamento de Fototerapia,1,1,1,1
210350,Incubadora,1,1,1,1
210350,Monitor de ECG,6,6,6,6
210350,Monitor de Pressao Nao-Invasivo,7,7,7,7
210350,Reanimador Pulmonar/AMBU,4,4,4,4
210350,Respirador/Ventilador,1,1,1,1
210350,Eletrocardiografo,4,4,4,4
210350,Eletroencefalografo,2,2,2,2
210350,Endoscopio Digestivo,2,2,2,2
210355,Raio X de 100 a 500 mA,1,1,1,1
210355,Equipo Odontologico,1,1,1,1
210355,Desfibrilador,1,1,1,1
210355,Monitor de ECG,1,1,1,1
210355,Reanimador Pulmonar/AMBU,3,3,3,3
210355,Respirador/Ventilador,1,1,1,1
210355,Eletrocardiografo,1,1,1,1
210380,Raio X de 100 a 500 mA,1,1,1,1
210380,Raio X Dentario,1,1,1,1
210380,Ultrassom Ecografo,1,1,1,1
210380,Equipo Odontologico,14,14,14,14
210380,Compressor Odontologico,10,10,10,10
210380,Fotopolimerizador,9,9,9,9
210380,Caneta de Alta Rotacao,4,4,4,4
210380,Caneta de Baixa Rotacao,8,8,8,8
210380,Amalgamador,9,9,9,9
210380,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
210380,Berço Aquecido,1,1,1,1
210380,Desfibrilador,1,1,1,1
210380,Equipamento de Fototerapia,1,1,1,1
210380,Incubadora,1,1,1,1
210380,Monitor de Pressao Invasivo,1,1,1,1
210380,Monitor de Pressao Nao-Invasivo,1,1,1,1
210380,Reanimador Pulmonar/AMBU,6,6,6,6
210380,Respirador/Ventilador,1,1,1,1
210380,Eletrocardiografo,1,1,1,1
210360,Raio X de 100 a 500 mA,3,3,3,3
210360,Raio X mais de 500mA,1,1,1,1
210360,Raio X Dentario,5,5,5,5
210360,Tomógrafo Computadorizado,1,1,1,1
210360,Ultrassom Doppler Colorido,2,2,2,2
210360,Ultrassom Ecografo,1,1,1,1
210360,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
210360,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
210360,Controle Ambiental/Ar-condicionado Central,35,34,35,34
210360,Grupo Gerador,2,2,2,2
210360,Usina de Oxigenio,2,2,2,2
210360,Equipo Odontologico,17,17,17,17
210360,Compressor Odontologico,14,13,14,13
210360,Fotopolimerizador,13,13,13,13
210360,Caneta de Alta Rotacao,17,17,17,17
210360,Caneta de Baixa Rotacao,17,17,17,17
210360,Amalgamador,7,7,7,7
210360,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
210360,Bomba de Infusao,44,44,44,44
210360,Berço Aquecido,2,2,2,2
210360,Desfibrilador,9,9,9,9
210360,Equipamento de Fototerapia,1,1,1,1
210360,Incubadora,7,6,7,6
210360,Monitor de ECG,9,9,9,9
210360,Monitor de Pressao Invasivo,5,5,5,5
210360,Monitor de Pressao Nao-Invasivo,25,25,25,25
210360,Reanimador Pulmonar/AMBU,21,21,21,21
210360,Respirador/Ventilador,25,25,25,25
210360,Eletrocardiografo,5,5,5,5
210360,Eletroencefalografo,2,2,2,2
210360,Endoscopio Digestivo,1,1,1,1
210360,Microscopio Cirurgico,1,1,1,1
210360,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
210360,Aparelho de Eletroestimulacao,1,1,1,1
210360,Equipamento para Hemodialise,1,1,1,1
210390,Raio X de 100 a 500 mA,1,1,1,1
210390,Raio X Dentario,2,1,2,1
210390,Ultrassom Convencional,2,2,2,2
210390,Equipo Odontologico,5,5,5,5
210390,Compressor Odontologico,2,0,2,0
210390,Fotopolimerizador,2,0,2,0
210390,Caneta de Alta Rotacao,2,0,2,0
210390,Caneta de Baixa Rotacao,2,0,2,0
210390,Amalgamador,2,0,2,0
210390,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,0,1,0
210390,Monitor de Pressao Nao-Invasivo,6,6,6,6
210390,Reanimador Pulmonar/AMBU,1,1,1,1
210390,Eletrocardiografo,1,1,1,1
210390,Bomba de Infusao de Hemoderivados,1,1,1,1
210390,Forno de Bier,1,1,1,1
210370,Raio X de 100 a 500 mA,1,1,1,1
210370,Ultrassom Ecografo,1,1,1,1
210370,Ultrassom Convencional,2,2,2,2
210370,Controle Ambiental/Ar-condicionado Central,8,8,8,8
210370,Grupo Gerador,1,1,1,1
210370,Equipo Odontologico,9,9,9,9
210370,Compressor Odontologico,2,2,2,2
210370,Fotopolimerizador,4,4,4,4
210370,Caneta de Alta Rotacao,4,4,4,4
210370,Caneta de Baixa Rotacao,4,4,4,4
210370,Amalgamador,4,4,4,4
210370,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
210370,Desfibrilador,1,1,1,1
210370,Equipamento de Fototerapia,2,2,2,2
210370,Reanimador Pulmonar/AMBU,1,1,1,1
210370,Eletrocardiografo,3,3,3,3
210370,Forno de Bier,1,1,1,1
210407,Equipo Odontologico,1,1,1,1
210400,Raio X ate 100 mA,1,1,1,1
210400,Ultrassom Ecografo,1,1,1,1
210400,Equipo Odontologico,4,4,4,4
210400,Incubadora,1,1,1,1
210400,Reanimador Pulmonar/AMBU,1,1,1,1
210400,Eletrocardiografo,1,1,1,1
210400,Endoscopio Digestivo,1,1,1,1
210375,Raio X ate 100 mA,1,1,1,1
210375,Ultrassom Convencional,1,1,1,1
210375,Equipo Odontologico,4,4,4,4
210375,Compressor Odontologico,4,4,4,4
210375,Caneta de Alta Rotacao,4,4,4,4
210375,Caneta de Baixa Rotacao,4,4,4,4
210375,Desfibrilador,1,1,1,1
210375,Monitor de ECG,1,1,1,1
210375,Eletrocardiografo,1,1,1,1
210409,Ultrassom Convencional,1,1,1,1
210409,Equipo Odontologico,5,5,5,5
210409,Eletrocardiografo,1,1,1,1
210405,Raio X de 100 a 500 mA,2,2,1,1
210405,Ultrassom Ecografo,1,1,1,1
210405,Grupo Gerador,1,1,1,1
210405,Equipo Odontologico,6,6,6,6
210405,Incubadora,1,1,1,1
210405,Reanimador Pulmonar/AMBU,1,1,1,1
210405,Eletrocardiografo,1,1,1,1
210405,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
210405,Aparelho de Eletroestimulacao,1,1,1,1
210420,Ultrassom Convencional,1,1,1,1
210420,Controle Ambiental/Ar-condicionado Central,4,4,4,4
210420,Equipo Odontologico,3,3,3,3
210420,Eletrocardiografo,1,1,1,1
210408,Raio X ate 100 mA,1,1,1,1
210408,Equipo Odontologico,5,5,5,5
210408,Compressor Odontologico,3,3,3,3
210408,Fotopolimerizador,3,3,3,3
210408,Caneta de Alta Rotacao,3,3,3,3
210408,Caneta de Baixa Rotacao,3,3,3,3
210408,Amalgamador,3,3,3,3
210408,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
210408,Eletrocardiografo,1,1,1,1
210455,Ultrassom Doppler Colorido,1,1,1,1
210455,Equipo Odontologico,3,3,3,3
210455,Compressor Odontologico,2,2,2,2
210455,Equipamento de Fototerapia,1,1,1,1
210430,Equipo Odontologico,5,5,5,5
210430,Compressor Odontologico,3,3,3,3
210430,Fotopolimerizador,3,3,3,3
210430,Caneta de Alta Rotacao,3,3,3,3
210430,Caneta de Baixa Rotacao,3,3,3,3
210430,Amalgamador,3,3,3,3
210430,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
210440,Raio X de 100 a 500 mA,1,1,1,1
210440,Ultrassom Convencional,1,1,1,1
210440,Equipo Odontologico,4,4,4,4
210440,Compressor Odontologico,4,2,4,2
210440,Fotopolimerizador,4,2,4,2
210440,Caneta de Alta Rotacao,2,0,2,0
210440,Caneta de Baixa Rotacao,4,4,4,4
210440,Amalgamador,4,2,4,2
210440,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,0,2,0
210440,Eletrocardiografo,1,1,1,1
210450,Raio X ate 100 mA,2,2,2,2
210450,Ultrassom Convencional,1,1,1,1
210450,Equipo Odontologico,5,5,5,5
210450,Compressor Odontologico,4,4,4,4
210450,Fotopolimerizador,4,4,4,4
210450,Caneta de Alta Rotacao,4,4,4,4
210450,Caneta de Baixa Rotacao,4,4,4,4
210450,Amalgamador,4,4,4,4
210450,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,4,4,4
210450,Eletrocardiografo,1,1,1,1
210410,Raio X de 100 a 500 mA,1,1,1,1
210410,Ultrassom Convencional,1,1,1,1
210410,Equipo Odontologico,3,2,3,2
210410,Compressor Odontologico,1,0,1,0
210410,Fotopolimerizador,1,0,1,0
210410,Caneta de Alta Rotacao,1,0,1,0
210410,Caneta de Baixa Rotacao,1,0,1,0
210410,Amalgamador,1,0,1,0
210410,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,0,1,0
210410,Desfibrilador,1,1,1,1
210410,Incubadora,1,1,1,1
210410,Monitor de ECG,1,1,1,1
210410,Reanimador Pulmonar/AMBU,2,2,2,2
210410,Respirador/Ventilador,1,1,1,1
210410,Eletrocardiografo,1,1,1,1
210410,Endoscopio Digestivo,1,1,1,1
210410,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
210465,Raio X ate 100 mA,1,1,1,1
210465,Grupo Gerador,1,1,1,1
210465,Equipo Odontologico,5,5,5,5
210465,Compressor Odontologico,4,4,4,4
210465,Fotopolimerizador,4,4,4,4
210465,Caneta de Alta Rotacao,4,4,4,4
210465,Caneta de Baixa Rotacao,3,3,3,3
210465,Amalgamador,4,4,4,4
210465,Desfibrilador,1,1,1,1
210465,Monitor de ECG,1,1,1,1
210465,Reanimador Pulmonar/AMBU,4,4,4,4
210465,Respirador/Ventilador,1,1,1,1
210465,Eletrocardiografo,1,1,1,1
210460,Raio X Dentario,1,1,1,1
210460,Ultrassom Convencional,2,2,2,2
210460,Equipo Odontologico,6,6,6,6
210460,Compressor Odontologico,2,1,2,1
210460,Fotopolimerizador,2,1,2,1
210460,Caneta de Alta Rotacao,2,1,2,1
210460,Caneta de Baixa Rotacao,2,1,2,1
210460,Reanimador Pulmonar/AMBU,3,3,3,3
210460,Eletrocardiografo,2,2,2,2
210460,Endoscopio Digestivo,1,1,1,1
210462,Ultrassom Ecografo,1,1,1,1
210462,Grupo Gerador,1,1,1,1
210462,Equipo Odontologico,2,2,2,2
210462,Reanimador Pulmonar/AMBU,1,1,1,1
210467,Mamografo com Comando Simples,1,1,1,1
210467,Raio X de 100 a 500 mA,1,1,1,1
210467,Raio X Dentario,2,2,2,2
210467,Raio X para Densitometria Ossea,1,1,1,1
210467,Ultrassom Ecografo,2,2,2,2
210467,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
210467,Grupo Gerador,3,3,3,3
210467,Equipo Odontologico,10,10,10,10
210467,Fotopolimerizador,1,1,1,1
210467,Caneta de Alta Rotacao,1,1,1,1
210467,Caneta de Baixa Rotacao,1,1,1,1
210467,Amalgamador,1,1,1,1
210467,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
210467,Berço Aquecido,1,1,1,1
210467,Desfibrilador,1,1,1,1
210467,Equipamento de Fototerapia,1,1,1,1
210467,Incubadora,1,1,1,1
210467,Reanimador Pulmonar/AMBU,2,2,2,2
210467,Eletrocardiografo,2,2,2,2
210467,Eletroencefalografo,2,2,2,2
210467,Endoscopio Digestivo,1,1,1,1
210467,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
210467,Aparelho de Eletroestimulacao,1,1,1,1
210500,Raio X de 100 a 500 mA,1,1,1,1
210500,Raio X Dentario,1,1,1,1
210500,Ultrassom Ecografo,1,1,1,1
210500,Grupo Gerador,1,1,1,1
210500,Usina de Oxigenio,1,0,1,0
210500,Equipo Odontologico,10,10,10,10
210500,Bomba de Infusao,2,2,2,2
210500,Berço Aquecido,1,1,1,1
210500,Incubadora,1,1,1,1
210500,Reanimador Pulmonar/AMBU,1,1,1,1
210500,Respirador/Ventilador,2,1,2,1
210500,Eletrocardiografo,1,0,1,0
210500,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
210500,Aparelho de Eletroestimulacao,2,2,2,2
210500,Equipamentos de Aferese,1,0,1,0
210500,Forno de Bier,2,2,2,2
210510,Raio X ate 100 mA,1,1,1,1
210510,Raio X Dentario,1,1,1,1
210510,Ultrassom Doppler Colorido,1,1,1,1
210510,Equipo Odontologico,10,10,10,10
210510,Compressor Odontologico,3,3,3,3
210510,Fotopolimerizador,2,2,2,2
210510,Caneta de Alta Rotacao,1,1,1,1
210510,Caneta de Baixa Rotacao,3,3,3,3
210510,Amalgamador,2,2,2,2
210510,Reanimador Pulmonar/AMBU,3,2,3,2
210510,Eletrocardiografo,1,1,1,1
210515,Raio X ate 100 mA,1,1,1,1
210515,Ultrassom Ecografo,1,1,1,1
210515,Usina de Oxigenio,1,1,1,1
210515,Equipo Odontologico,5,5,5,5
210515,Incubadora,1,1,1,1
210515,Reanimador Pulmonar/AMBU,2,2,2,2
210480,Mamografo com Comando Simples,1,1,1,1
210480,Raio X ate 100 mA,2,2,2,2
210480,Raio X de 100 a 500 mA,4,4,4,4
210480,Raio X Dentario,5,5,4,4
210480,Ultrassom Doppler Colorido,6,6,6,6
210480,Ultrassom Ecografo,2,2,2,2
210480,Ultrassom Convencional,1,1,1,1
210480,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
210480,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
210480,Controle Ambiental/Ar-condicionado Central,10,10,10,10
210480,Grupo Gerador,3,3,2,2
210480,Usina de Oxigenio,2,2,2,2
210480,Equipo Odontologico,21,21,20,20
210480,Compressor Odontologico,9,9,8,8
210480,Fotopolimerizador,11,11,10,10
210480,Caneta de Alta Rotacao,10,10,9,9
210480,Caneta de Baixa Rotacao,9,9,8,8
210480,Amalgamador,9,9,8,8
210480,Aparelho de Profilaxia c/ Jato de Bicarbonato,7,7,6,6
210480,Bomba de Infusao,3,3,3,3
210480,Berço Aquecido,4,4,3,3
210480,Desfibrilador,6,5,5,5
210480,Equipamento de Fototerapia,2,2,1,1
210480,Monitor de ECG,13,12,13,12
210480,Monitor de Pressao Invasivo,1,1,1,1
210480,Monitor de Pressao Nao-Invasivo,8,8,8,8
210480,Reanimador Pulmonar/AMBU,19,19,16,16
210480,Respirador/Ventilador,9,9,8,8
210480,Eletrocardiografo,6,5,6,5
210480,Eletroencefalografo,1,1,1,1
210480,Endoscopio das Vias Respiratorias,1,1,1,1
210480,Endoscopio das Vias Urinarias,1,1,1,1
210480,Endoscopio Digestivo,2,2,2,2
210480,Microscopio Cirurgico,2,2,2,2
210480,Equipamentos de Aferese,5,5,5,5
210490,Raio X ate 100 mA,1,1,1,1
210490,Raio X Dentario,1,1,1,1
210490,Ultrassom Ecografo,1,1,1,1
210490,Equipo Odontologico,5,5,5,5
210490,Reanimador Pulmonar/AMBU,3,3,3,3
210520,Raio X mais de 500mA,1,1,1,1
210520,Ultrassom Ecografo,1,1,1,1
210520,Usina de Oxigenio,1,1,1,1
210520,Equipo Odontologico,4,4,4,4
210520,Eletrocardiografo,1,1,1,1
210470,Ultrassom Ecografo,1,1,1,1
210470,Controle Ambiental/Ar-condicionado Central,1,1,1,1
210470,Equipo Odontologico,3,3,3,3
210470,Compressor Odontologico,1,1,1,1
210470,Fotopolimerizador,1,1,1,1
210470,Caneta de Alta Rotacao,1,1,1,1
210470,Amalgamador,1,1,1,1
210540,Mamografo com Comando Simples,1,1,1,1
210540,Raio X ate 100 mA,1,1,1,1
210540,Raio X de 100 a 500 mA,1,1,1,1
210540,Raio X Dentario,4,4,4,4
210540,Ultrassom Ecografo,1,1,1,1
210540,Ultrassom Convencional,2,2,2,2
210540,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
210540,Controle Ambiental/Ar-condicionado Central,38,38,38,38
210540,Usina de Oxigenio,1,1,1,1
210540,Equipo Odontologico,17,17,17,17
210540,Compressor Odontologico,14,14,14,14
210540,Fotopolimerizador,14,14,14,14
210540,Caneta de Alta Rotacao,14,14,14,14
210540,Caneta de Baixa Rotacao,13,13,13,13
210540,Amalgamador,14,14,14,14
210540,Berço Aquecido,5,5,5,5
210540,Equipamento de Fototerapia,7,7,7,7
210540,Monitor de Pressao Nao-Invasivo,1,1,1,1
210540,Eletrocardiografo,2,2,2,2
210540,Endoscopio Digestivo,1,1,1,1
210540,Equipamentos para Optometria,2,2,2,2
210540,Microscopio Cirurgico,1,1,1,1
210540,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
210540,Aparelho de Eletroestimulacao,2,2,2,2
210540,Forno de Bier,2,2,1,1
210547,Raio X de 100 a 500 mA,1,1,1,1
210547,Ultrassom Ecografo,1,1,1,1
210547,Grupo Gerador,1,1,1,1
210547,Equipo Odontologico,1,1,1,1
210547,Desfibrilador,1,1,1,1
210547,Eletrocardiografo,3,3,3,3
210550,Raio X de 100 a 500 mA,1,1,1,1
210550,Raio X Dentario,1,1,1,1
210550,Ultrassom Convencional,1,1,1,1
210550,Equipo Odontologico,11,11,11,11
210550,Compressor Odontologico,7,7,7,7
210550,Fotopolimerizador,6,6,6,6
210550,Caneta de Alta Rotacao,7,7,7,7
210550,Caneta de Baixa Rotacao,7,7,7,7
210550,Amalgamador,7,7,7,7
210550,Eletrocardiografo,1,1,1,1
210550,Endoscopio Digestivo,1,1,1,1
210542,Raio X ate 100 mA,1,1,1,1
210542,Ultrassom Ecografo,1,1,1,1
210542,Controle Ambiental/Ar-condicionado Central,2,2,2,2
210542,Equipo Odontologico,6,6,6,6
210542,Desfibrilador,1,1,1,1
210542,Monitor de Pressao Nao-Invasivo,1,1,1,1
210542,Respirador/Ventilador,1,1,1,1
210560,Raio X de 100 a 500 mA,1,1,1,1
210560,Ultrassom Doppler Colorido,1,1,1,1
210560,Controle Ambiental/Ar-condicionado Central,4,4,4,4
210560,Grupo Gerador,1,1,1,1
210560,Equipo Odontologico,6,6,6,6
210560,Compressor Odontologico,4,4,4,4
210560,Fotopolimerizador,1,1,1,1
210560,Caneta de Baixa Rotacao,4,4,4,4
210560,Amalgamador,3,3,3,3
210560,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,4,4,4
210560,Reanimador Pulmonar/AMBU,2,2,2,2
210560,Eletrocardiografo,1,1,1,1
210545,Raio X de 100 a 500 mA,1,1,1,1
210545,Ultrassom Doppler Colorido,1,1,1,1
210545,Equipo Odontologico,3,3,3,3
210545,Compressor Odontologico,2,2,2,2
210545,Fotopolimerizador,2,2,2,2
210545,Caneta de Alta Rotacao,2,2,2,2
210545,Caneta de Baixa Rotacao,1,1,1,1
210545,Amalgamador,2,2,2,2
210545,Desfibrilador,1,1,1,1
210545,Reanimador Pulmonar/AMBU,4,4,4,4
210535,Raio X ate 100 mA,1,1,1,1
210535,Raio X de 100 a 500 mA,1,1,1,1
210535,Ultrassom Ecografo,1,1,1,1
210535,Ultrassom Convencional,1,1,1,1
210535,Controle Ambiental/Ar-condicionado Central,2,2,2,2
210535,Grupo Gerador,1,1,1,1
210535,Equipo Odontologico,3,3,3,3
210535,Compressor Odontologico,3,3,3,3
210535,Fotopolimerizador,3,3,3,3
210535,Caneta de Alta Rotacao,3,3,3,3
210535,Caneta de Baixa Rotacao,3,3,3,3
210535,Amalgamador,3,3,3,3
210535,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
210535,Desfibrilador,1,1,1,1
210535,Reanimador Pulmonar/AMBU,1,1,1,1
210535,Eletrocardiografo,2,2,2,2
210565,Raio X ate 100 mA,1,1,1,1
210565,Raio X Dentario,1,1,1,1
210565,Ultrassom Convencional,1,1,1,1
210565,Grupo Gerador,1,1,1,1
